creddebt,othdebt,default,homeown,address,cars,carvalue,edcat3,edcat4,edcat5,income
2.004944,4.4213445,0,0,22,1,32.3,0,1,0,2.9396780889085123
0.402688,4.4213445,0,1,5,2,33.9,0,0,0,3.1426261891450604
0.630385,0.9823265,0,1,45,3,13.5,0,0,0,2.6065744664362365
1.373632,1.330368,0,1,11,1,30.3,0,1,0,2.884117573346206
0.711288,0.9823265,0,1,1,3,11.3,1,0,0,2.287575489231605
0.3876075,1.764243,0,0,33,6,11.3,0,1,0,2.08213820289468
0.627734,3.345266,0,0,13,2,20.3,1,0,0,2.5689952186268696
0.3876075,0.9823265,0,1,4,4,11.3,1,0,0,1.9722154322948249
2.073464,4.4213445,0,1,13,2,33.9,0,1,0,3.2536727448749088
0.3915,0.9823265,0,0,4,1,13.8,0,0,0,2.5881508887538
0.423,4.077,0,1,30,2,33.9,0,1,0,3.2020512912789725
0.657536,0.9823265,1,0,0,1,11.3,0,0,0,2.2145185330389654
0.4845,1.4155,1,1,2,3,11.3,1,0,0,2.351708521806686
2.073464,4.3134,0,1,19,4,33.9,1,0,0,3.571340692009193
1.461774,1.235226,0,1,11,1,33.9,1,0,0,3.137250736446733
1.029375,2.345625,0,0,5,3,12.5,0,0,0,2.5282575874854296
1.39125,3.85875,0,0,3,3,11.3,1,0,0,2.48383059850252
1.57542,2.76458,0,0,8,5,18.7,0,0,0,2.6065744664362365
1.12464,1.51536,1,0,1,3,11.3,1,0,0,2.46003030879136
0.857472,4.4213445,0,0,9,3,33.9,1,0,0,3.269457855626535
0.84564,4.37436,0,1,32,1,13.4,0,0,0,2.5881508887538
0.3876075,0.9823265,0,1,47,6,11.3,0,0,1,2.1299186755973434
1.7632,1.9488,0,1,44,2,13.2,1,0,0,2.5689952186268696
1.424016,2.751984,0,0,5,4,33.9,0,0,1,3.0467182124453904
2.073464,2.899853,0,0,13,2,33.2,0,0,0,3.0914657162754544
0.899844,1.344156,0,1,3,1,11.3,0,1,0,2.2523032588823373
1.504458,4.4213445,0,0,24,3,18.1,1,0,0,2.7187175674665944
0.936936,1.247064,1,0,0,6,11.3,0,0,0,2.381023211425735
1.03334,1.38666,1,0,1,3,11.3,0,0,0,2.351708521806686
0.3876075,0.9823265,0,1,42,2,11.3,0,0,1,2.1299186755973434
1.7901,0.9823265,0,1,7,1,15.6,0,0,0,2.6893116971750457
0.3876075,0.9823265,0,0,9,1,11.3,0,0,0,1.8360113070546324
0.3876075,2.383836,0,1,27,3,31.3,0,0,0,2.9482834511749685
0.3876075,1.74616,0,1,16,2,11.3,0,1,0,1.9080988606101053
1.4529,2.8971,1,1,2,3,12.8,0,1,0,2.48383059850252
1.170092,3.295908,1,0,8,4,30.2,1,0,0,2.9396780889085123
0.819168,1.112832,0,1,16,3,26.7,1,0,0,2.772447904688752
2.073464,4.4213445,1,0,6,3,21.5,0,0,0,2.8938831177615123
0.3876075,1.481656,0,0,22,5,33.9,0,0,1,3.379404538515818
2.073464,4.4213445,0,1,23,4,33.9,0,0,0,3.4151175983102653
0.800124,0.993876,1,1,1,2,11.3,0,1,0,2.08213820289468
0.794742,0.999258,0,1,36,2,11.3,0,0,0,2.08213820289468
1.289904,2.406096,0,0,5,3,28.6,0,1,0,2.9219351260234374
0.3876075,0.9823265,0,1,43,4,11.3,0,0,0,1.8360113070546324
2.073464,4.4213445,0,1,29,3,28.6,0,0,0,3.07287928386884
0.3876075,2.72244,0,1,1,2,11.3,1,0,0,2.549051568126432
2.073464,4.4213445,0,1,22,3,33.9,0,1,0,3.3676775100712217
1.01574,2.06226,1,0,8,3,20.3,0,1,0,2.5282575874854296
0.3876075,1.127322,0,1,31,3,11.3,0,0,0,1.8360113070546324
2.073464,4.4213445,0,1,27,2,33.9,0,0,0,3.609380767881466
2.073464,2.94011,0,1,16,2,33.9,0,0,0,3.039911869358181
0.41584,4.4213445,0,0,17,1,33.9,0,0,0,3.257680096395127
0.5858,0.9823265,0,1,22,2,12.2,0,0,0,2.351708521806686
0.448448,1.839552,0,1,12,2,27.8,0,0,1,2.797115291190978
1.9296,4.4213445,0,1,30,2,33.9,1,0,0,3.153166054214132
2.073464,4.4213445,0,1,28,2,33.9,0,0,0,3.1426261891450604
0.633795,0.9823265,0,1,26,2,23.3,0,1,0,2.831759586179901
2.073464,4.4213445,0,1,31,1,33.9,0,1,0,3.355566168892859
2.073464,4.4213445,0,1,42,4,33.9,0,0,0,3.1426261891450604
0.3876075,0.9823265,1,0,0,3,11.3,0,0,0,2.173867546507328
0.3876075,0.9823265,0,0,30,2,13.5,0,0,0,2.549051568126432
2.073464,4.4213445,1,1,16,2,33.9,0,1,0,3.635321606518602
2.073464,2.85532,0,1,23,2,16.1,1,0,0,2.884117573346206
0.3876075,2.437908,0,1,26,1,12.1,0,0,0,2.435041821647632
0.71232,1.97568,0,1,5,1,29.1,0,1,0,2.772447904688752
2.073464,4.4213445,0,1,14,3,33.9,0,1,0,3.280884902213474
1.56408,2.99592,0,1,8,1,15.3,0,0,0,2.5881508887538
2.073464,4.4213445,1,0,14,2,33.9,1,0,0,3.2771136568201533
2.0636,4.4213445,0,1,30,3,31.0,0,1,0,3.0115206977931366
2.073464,4.4213445,1,0,9,2,33.9,0,0,0,3.532287883869476
0.3876075,4.4213445,0,1,24,3,27.8,0,1,0,2.93089755856381
2.073464,2.169648,0,1,9,3,33.9,0,1,0,2.964993841844477
0.3876075,0.9823265,0,1,10,2,13.4,0,0,0,2.704246861378462
0.3876075,2.0241,1,0,12,2,11.3,0,1,0,2.0298559693409404
0.3876075,0.9823265,0,1,45,2,11.3,0,0,0,2.173867546507328
2.073464,4.118877,0,1,10,2,31.6,0,1,0,2.93089755856381
0.3876075,0.9823265,0,1,11,2,23.6,0,0,1,2.842736942103692
1.725504,4.4213445,0,0,22,2,16.3,0,0,0,2.6243162309641788
0.3876075,0.9823265,0,0,31,5,16.2,0,0,0,2.6065744664362365
0.5264,0.9823265,0,1,3,2,12.9,1,0,0,2.351708521806686
1.443,1.557,0,0,20,3,15.2,0,0,0,2.5881508887538
2.073464,4.4213445,1,1,5,2,16.1,1,0,0,2.657931590812515
0.3876075,1.077804,0,1,17,1,23.1,0,1,0,2.831759586179901
0.3876075,0.9823265,0,0,5,2,11.3,1,0,0,2.5881508887538
1.047816,1.220184,0,1,7,5,14.1,0,1,0,2.5282575874854296
0.3876075,0.9823265,0,1,51,3,11.3,0,0,0,2.381023211425735
0.392788,4.4213445,0,0,12,2,33.9,0,0,0,3.257680096395127
0.532504,1.539496,0,1,10,3,23.1,0,1,0,2.9219351260234374
0.3876075,1.07551,0,0,2,2,11.3,0,0,1,1.9080988606101053
2.073464,4.4213445,1,1,14,1,33.9,0,1,0,2.9482834511749685
2.00376,1.95624,0,1,9,2,14.5,1,0,0,2.641421570789816
0.895607,1.685393,0,1,38,4,33.9,0,1,0,3.1479307227755298
2.073464,4.4213445,1,1,18,1,33.9,0,0,1,3.2536727448749088
1.068712,4.4213445,0,1,31,2,33.9,0,0,0,3.07287928386884
1.376352,4.287648,0,1,22,2,33.9,0,1,0,3.8299233517454296
0.698516,1.220484,0,1,0,3,11.3,0,0,0,2.3206286159024154
1.608768,2.495232,0,1,8,1,33.9,1,0,0,2.93089755856381
0.3876075,1.77606,1,1,2,2,11.3,0,0,0,2.173867546507328
2.073464,1.381518,0,0,12,2,29.1,0,0,0,3.0259567506545086
0.3876075,0.9823265,0,1,23,2,33.9,0,1,0,3.0041125352652767
2.073464,4.4213445,1,0,12,2,27.9,0,1,0,2.973110644253181
0.624138,2.333862,1,1,2,2,11.3,1,0,0,2.2523032588823373
0.3876075,0.9823265,0,1,49,4,16.9,1,0,0,2.6243162309641788
0.835135,2.909865,1,1,2,2,17.3,0,0,0,2.673883628868984
0.3876075,0.9823265,0,1,13,6,11.3,0,1,0,2.435041821647632
2.073464,4.4213445,0,1,24,1,33.9,0,0,0,3.4945998756812484
2.073464,4.4213445,0,1,18,3,33.9,0,0,1,3.333372972018033
0.629532,4.4213445,0,1,30,1,12.1,0,0,0,2.5282575874854296
0.8514,1.9866,1,0,10,3,16.1,1,0,0,2.641421570789816
0.52192,1.71808,0,1,11,3,24.6,0,0,0,2.9219351260234374
0.591192,4.100808,0,1,34,2,33.9,1,0,0,2.8741300447498843
0.3876075,0.9823265,0,1,26,4,11.3,0,0,0,2.1299186755973434
1.657536,4.038464,0,1,23,1,18.9,1,0,0,2.6243162309641788
0.73152,1.18848,1,0,0,2,11.3,0,0,0,2.2145185330389654
2.073464,4.4213445,0,1,15,3,33.9,0,0,1,3.1783607139418644
1.014992,4.4213445,0,1,14,2,33.9,0,0,0,3.0534149632565373
2.073464,4.4213445,0,1,7,2,33.9,0,1,0,3.2616462153245807
2.073464,4.4213445,0,0,20,3,33.9,0,0,1,3.018800752574748
0.3876075,1.197952,0,0,9,4,14.7,1,0,0,2.549051568126432
0.936684,2.249316,0,0,27,2,33.7,0,0,0,2.9034356629117
1.6031,1.8819,0,0,23,2,31.0,0,0,0,2.759593793940161
0.447,2.553,0,0,14,3,19.8,0,0,0,2.7463679525813456
2.073464,3.087035,0,1,3,3,13.8,0,1,0,2.673883628868984
0.860664,4.4213445,1,0,5,2,18.8,0,0,0,2.549051568126432
0.3876075,2.367904,0,1,19,2,33.9,0,1,0,2.973110644253181
1.14168,4.4213445,0,1,20,5,33.9,0,1,0,3.3586313119258304
0.693,1.507,0,0,4,4,11.3,0,0,0,2.408750132704112
1.165824,0.9823265,0,1,24,3,11.3,0,1,0,2.287575489231605
0.93024,3.96576,0,1,8,1,12.8,0,0,0,2.46003030879136
1.065141,2.273859,0,0,40,2,15.4,0,0,0,2.8938831177615123
1.024335,0.9823265,1,0,0,1,11.3,0,0,0,2.2523032588823373
1.71584,2.76416,0,0,21,3,16.8,0,1,0,3.0329925585919573
2.073464,3.663072,0,0,28,3,17.5,0,0,1,2.772447904688752
0.56848,1.19152,0,1,38,2,11.3,0,1,0,2.2145185330389654
0.3876075,0.9823265,0,0,0,2,11.3,0,0,0,2.351708521806686
1.227996,1.544004,0,1,19,2,11.3,0,0,0,2.408750132704112
0.3876075,0.9823265,0,1,12,3,11.3,1,0,0,2.46003030879136
2.073464,4.4213445,1,1,11,5,33.9,1,0,0,3.376507573536826
2.073464,1.9527,1,1,1,2,11.3,1,0,0,2.48383059850252
0.778752,1.093248,0,0,7,3,14.3,0,0,0,2.46003030879136
0.3876075,1.765008,0,0,14,3,15.5,0,1,0,2.549051568126432
2.073464,2.427516,0,1,28,6,26.4,1,0,0,2.9810758698845845
2.073464,2.911902,1,1,6,3,24.0,0,0,1,2.759593793940161
2.073464,2.409645,0,0,33,2,22.4,0,1,0,2.8938831177615123
0.3876075,0.9823265,1,1,1,5,11.3,1,0,0,2.2145185330389654
2.073464,2.21112,1,1,20,2,31.9,0,0,0,2.956720021331736
0.3876075,0.9823265,0,0,43,1,11.3,0,0,0,2.2145185330389654
0.3876075,1.06113,0,1,13,2,19.6,0,0,0,2.772447904688752
0.74664,1.44936,1,1,0,4,11.3,0,0,0,2.287575489231605
0.3876075,0.9823265,0,1,20,2,20.9,1,0,0,2.784949218215684
0.575586,0.9823265,0,1,8,3,11.3,0,0,0,2.408750132704112
2.073464,4.4213445,0,1,31,2,33.9,1,0,0,3.2536727448749088
1.479555,3.371445,0,1,18,2,33.9,0,0,0,3.0791686310061497
0.3876075,0.9823265,0,1,0,2,11.3,1,0,0,2.2145185330389654
2.050624,3.677376,0,0,5,1,12.8,0,0,0,2.6243162309641788
1.06981,3.86019,0,1,12,4,33.9,0,0,0,3.126279888486493
1.154979,2.814021,0,0,25,2,33.9,1,0,0,3.103404238756444
0.4234,1.6936,0,0,2,1,19.6,1,0,0,2.5689952186268696
2.073464,4.4213445,1,1,8,1,19.2,0,1,0,2.93089755856381
0.3876075,2.848032,0,1,11,2,32.8,0,1,0,3.0467182124453904
0.3876075,4.4213445,0,1,19,2,12.5,1,0,0,2.641421570789816
2.073464,3.87296,0,1,23,3,31.6,0,0,0,3.0329925585919573
1.069704,1.918296,0,1,45,1,20.6,0,0,0,2.6893116971750457
0.8844,0.9823265,0,1,5,2,11.8,0,0,0,2.408750132704112
1.831648,1.704352,0,1,18,2,23.9,0,0,0,2.884117573346206
0.63128,0.9823265,0,1,0,2,11.3,0,0,0,2.08213820289468
1.717695,4.4213445,0,0,20,1,33.9,0,0,0,2.9810758698845845
2.073464,4.4213445,0,0,37,1,28.2,1,0,0,2.8534502238266977
0.3876075,0.9823265,1,0,0,2,15.6,1,0,0,2.435041821647632
0.8118,2.4882,0,1,33,4,33.2,0,0,0,2.9127836720760665
0.67881,0.9823265,0,0,40,1,11.3,0,0,0,1.9080988606101053
0.3876075,0.9823265,0,1,21,2,12.1,1,0,0,2.46003030879136
1.337402,1.948598,0,1,26,1,14.9,0,0,0,2.6065744664362365
0.97149,1.51951,0,0,17,1,31.1,0,0,0,2.8938831177615123
0.733194,2.808806,0,0,8,1,21.0,0,0,0,2.820505816466207
2.073464,4.4213445,1,1,23,1,33.9,1,0,0,2.988894688880724
0.686868,3.716132,0,1,28,4,33.9,0,0,0,3.6063698738462544
0.80496,3.87504,0,1,12,3,11.3,0,0,0,2.6893116971750457
1.927515,4.4213445,0,1,32,2,31.1,0,0,0,3.0259567506545086
0.3876075,0.9823265,1,0,3,2,11.3,0,0,0,2.1299186755973434
2.073464,4.4213445,0,1,32,2,33.9,0,1,0,3.860558445868183
0.837612,1.070388,1,0,0,4,11.6,0,0,0,2.287575489231605
0.69768,0.9823265,0,0,35,3,33.9,1,0,0,3.018800752574748
0.3876075,1.294368,1,1,0,4,11.3,0,0,0,2.2145185330389654
1.454544,4.4213445,0,0,13,2,33.9,0,0,0,2.9219351260234374
1.58208,0.9823265,0,1,10,3,21.2,0,0,0,2.7463679525813456
0.3876075,1.40049,1,0,0,2,11.3,0,0,0,2.3206286159024154
0.3876075,1.679958,0,0,4,3,11.3,0,0,0,1.8360113070546324
2.073464,4.366885,0,1,13,1,33.9,0,1,0,3.257680096395127
0.3876075,0.9823265,0,1,33,1,13.8,0,0,0,2.6065744664362365
0.953568,2.830432,0,0,17,2,15.7,0,0,0,2.784949218215684
0.3876075,0.9823265,0,1,2,2,14.7,0,0,1,2.5881508887538
0.3876075,0.9823265,0,1,35,1,13.4,0,1,0,2.48383059850252
1.836544,2.515456,0,1,17,2,33.9,1,0,0,2.988894688880724
0.3876075,0.9823265,0,0,17,2,33.9,0,1,0,3.3300920970241816
2.073464,4.4213445,1,1,8,2,33.9,0,0,0,3.0534149632565373
1.314576,4.4213445,0,1,39,3,33.9,0,0,0,3.237214610122789
0.720792,3.113208,0,1,23,1,29.7,0,0,0,3.039911869358181
2.073464,4.4213445,0,1,40,1,33.9,1,0,0,3.468524854018558
0.61132,1.85368,0,1,17,2,19.1,0,0,0,2.5689952186268696
0.3876075,0.9823265,0,0,11,1,11.3,0,0,0,2.2145185330389654
1.922816,1.789184,0,0,31,1,13.0,0,0,0,2.5689952186268696
0.49491,0.9823265,0,1,1,2,11.3,0,0,0,2.287575489231605
1.3728,4.4213445,1,1,4,1,33.9,0,0,0,3.085363236922936
0.3876075,0.9823265,0,1,45,3,11.3,1,0,0,1.9722154322948249
0.3876075,1.270857,0,1,14,1,11.3,0,0,0,2.381023211425735
1.536536,2.755464,0,0,21,2,15.5,0,0,0,2.5689952186268696
1.689408,2.342592,0,1,10,1,33.9,0,1,0,3.3646866072077444
0.709632,2.458368,0,0,16,2,15.3,0,1,0,2.6243162309641788
0.3876075,0.9823265,0,0,0,1,11.3,0,0,0,2.173867546507328
2.073464,2.501856,0,0,18,1,12.4,0,0,1,2.657931590812515
0.3876075,0.9823265,0,1,32,2,11.4,0,1,0,2.5282575874854296
0.3876075,4.4213445,0,1,4,1,21.5,0,0,0,2.759593793940161
0.8393,1.5587,0,0,7,3,11.5,0,0,0,2.408750132704112
0.788655,2.256345,0,1,12,3,18.5,0,0,1,2.5689952186268696
0.891917,2.719083,1,1,9,2,11.3,0,0,0,2.435041821647632
0.487475,2.657525,0,1,17,4,14.3,0,0,0,2.704246861378462
1.765382,2.892618,0,0,5,2,20.6,0,0,0,2.657931590812515
1.220142,1.837858,0,1,5,3,11.3,0,1,0,2.408750132704112
0.51798,1.42202,0,1,5,3,33.9,0,1,0,3.1880079761019804
0.842112,4.4213445,0,1,13,3,17.5,0,0,0,2.8741300447498843
0.838656,2.489344,0,1,9,3,33.9,1,0,0,2.988894688880724
2.073464,4.4213445,0,0,9,2,33.9,0,1,0,3.07287928386884
0.671,2.379,0,1,32,2,21.5,0,0,1,2.964993841844477
2.073464,2.2932,0,1,46,2,33.9,0,0,0,2.9219351260234374
2.048466,4.293534,0,1,8,2,19.2,0,0,0,2.772447904688752
0.690642,4.4213445,0,1,11,5,26.3,0,0,0,2.704246861378462
0.3876075,0.9823265,0,0,13,2,22.1,0,1,0,2.8089624323150884
2.073464,3.346798,0,1,14,2,33.9,0,0,1,3.4639859778007764
0.658368,0.9823265,0,1,30,4,14.3,0,0,0,2.5282575874854296
0.3876075,1.0611,0,0,0,2,11.3,0,0,0,2.287575489231605
0.3876075,0.9823265,0,1,19,3,14.5,1,0,0,2.5282575874854296
0.697566,3.311434,1,1,9,2,11.3,1,0,0,2.3206286159024154
0.3876075,3.585696,0,1,15,4,18.5,0,0,0,2.6243162309641788
2.073464,4.4213445,0,1,31,2,33.9,0,1,0,3.3676775100712217
0.3876075,1.439904,0,1,5,2,11.3,1,0,0,2.2145185330389654
0.3876075,1.3728,1,0,2,3,11.3,0,1,0,2.408750132704112
1.111808,1.640192,0,1,3,2,11.4,0,0,0,2.2145185330389654
2.073464,4.4213445,0,0,40,3,18.5,1,0,0,2.732749924868649
2.073464,4.4213445,0,1,26,2,33.9,0,0,0,3.323442998763712
0.93969,3.83031,1,0,1,3,11.3,0,0,0,2.287575489231605
2.073464,2.103464,0,1,18,2,15.4,0,0,0,2.8938831177615123
0.3876075,0.9823265,0,1,26,4,11.3,0,1,0,2.1299186755973434
2.073464,4.4213445,0,1,23,2,18.6,0,1,0,2.8938831177615123
0.826848,3.001152,0,1,14,2,14.9,0,0,1,2.797115291190978
0.715407,0.9823265,0,0,13,3,11.3,0,0,0,1.9722154322948249
0.3876075,0.9823265,0,1,5,4,11.4,0,0,0,2.408750132704112
1.183852,1.628148,0,1,9,1,33.9,1,0,0,3.376507573536826
0.682407,1.330593,0,0,14,4,11.3,0,0,0,2.641421570789816
2.073464,4.4213445,0,1,17,2,33.9,0,0,0,3.5845025970058617
0.754272,3.133728,0,1,12,1,21.9,0,0,0,2.9034356629117
1.260138,2.765862,1,1,2,2,30.0,0,1,0,3.0041125352652767
0.532224,1.259776,0,1,19,3,33.9,0,1,0,3.2536727448749088
2.073464,4.4213445,1,1,18,2,33.9,0,0,0,3.257680096395127
2.073464,1.603584,0,1,25,4,30.6,0,0,0,2.9396780889085123
0.796928,2.019072,1,1,2,1,14.6,0,0,0,2.408750132704112
1.14608,4.4213445,0,1,25,1,18.4,0,0,0,3.07287928386884
1.410864,2.957136,0,1,6,4,33.9,0,1,0,3.085363236922936
2.065496,1.298504,1,0,3,2,18.0,0,0,0,2.5689952186268696
0.3876075,3.7827,0,1,30,2,25.4,1,0,0,2.8089624323150884
0.882,2.268,1,0,1,3,18.5,1,0,0,2.48383059850252
2.073464,4.4213445,1,1,2,3,33.9,0,1,0,3.153166054214132
2.073464,4.4213445,0,1,7,2,33.9,1,0,0,3.24962335816609
0.3876075,1.866051,0,1,29,1,33.9,0,0,0,3.466262662534369
0.3876075,2.928,0,1,7,3,15.1,0,0,0,2.48383059850252
0.471835,1.663165,0,1,26,1,19.2,0,0,0,2.673883628868984
0.790125,2.434875,0,1,10,3,17.5,0,1,0,2.784949218215684
0.526656,1.969344,0,1,2,2,33.9,1,0,0,2.884117573346206
0.3876075,0.9823265,0,1,18,2,19.6,0,0,0,2.759593793940161
2.073464,4.4213445,1,1,14,4,18.0,1,0,0,2.641421570789816
0.396288,1.139712,0,1,7,2,11.3,1,0,0,2.46003030879136
1.3596,3.7904,0,1,19,4,33.9,0,0,0,3.2156106593820404
0.3876075,0.9823265,0,0,12,4,15.4,0,0,0,2.381023211425735
1.45125,4.4213445,0,1,41,2,33.9,1,0,0,3.153166054214132
0.3876075,0.9823265,0,0,7,1,17.2,0,0,0,2.5881508887538
1.545572,4.4213445,0,1,20,2,33.9,0,0,0,3.280884902213474
0.491904,2.196096,1,1,2,2,11.3,0,0,0,2.2145185330389654
0.3876075,0.9823265,0,1,4,3,11.3,0,0,0,2.2523032588823373
0.3876075,0.9823265,0,0,18,3,11.3,0,1,0,2.381023211425735
0.3876075,0.9823265,0,0,11,4,11.3,1,0,0,1.9722154322948249
0.3876075,1.366936,0,1,15,3,18.6,0,0,1,2.820505816466207
0.75816,2.48184,0,1,42,4,21.6,0,0,0,2.6893116971750457
2.073464,2.482108,0,0,10,3,13.5,1,0,0,2.6065744664362365
0.3876075,1.219584,1,1,5,4,11.3,0,0,0,2.2145185330389654
0.3876075,0.9823265,0,1,5,2,11.9,0,0,0,2.549051568126432
0.3876075,0.9823265,1,1,1,2,21.0,0,1,0,2.704246861378462
0.3876075,0.9823265,0,0,22,3,11.3,0,0,0,1.9722154322948249
1.34385,1.29115,0,0,16,1,14.3,0,1,0,2.6065744664362365
0.809676,4.4213445,0,1,18,2,18.3,0,0,0,2.6893116971750457
2.073464,3.130875,1,0,6,1,27.5,0,0,1,2.9127836720760665
0.994308,2.729692,1,1,6,1,18.6,0,0,1,2.7187175674665944
1.386432,2.789568,1,0,4,1,11.6,0,1,0,2.46003030879136
2.073464,4.4213445,1,0,5,2,13.3,0,0,0,2.704246861378462
1.482888,2.125112,0,0,7,3,27.4,0,0,0,2.797115291190978
0.72675,2.18025,0,0,32,3,25.7,0,1,0,2.8741300447498843
0.3876075,0.9823265,0,1,31,2,11.3,0,0,1,2.0298559693409404
1.945944,4.291056,0,1,9,1,26.4,0,0,0,3.0791686310061497
1.04247,1.53153,1,1,1,5,11.3,1,0,0,2.287575489231605
0.3876075,0.9823265,0,0,2,3,11.6,1,0,0,2.2523032588823373
1.22715,2.82285,1,1,2,2,11.3,1,0,0,2.5881508887538
0.988785,3.610215,0,1,26,1,33.9,0,0,0,3.0534149632565373
1.264375,3.110625,1,0,6,1,11.3,0,0,0,2.48383059850252
2.073464,4.4213445,0,1,8,1,33.9,0,0,0,3.197425525518002
2.073464,4.4213445,0,1,19,1,33.9,1,0,0,3.4707727225357226
1.137045,3.321955,0,0,7,1,21.2,0,0,0,2.8534502238266977
2.073464,4.4213445,0,1,18,1,22.7,1,0,0,2.772447904688752
1.15752,1.02648,0,1,24,1,27.9,0,0,0,2.884117573346206
0.698213,4.4213445,1,0,2,3,16.3,0,0,0,2.6065744664362365
2.073464,3.66282,0,1,32,4,33.9,0,1,0,3.336625356822771
0.50688,1.41312,0,1,34,2,33.9,0,0,0,3.097478579611526
1.129567,3.557433,0,1,23,2,23.2,0,0,0,2.784949218215684
0.807192,3.188808,0,1,19,1,19.7,1,0,0,2.704246861378462
1.069929,4.4213445,0,1,33,2,33.9,1,0,0,3.24962335816609
2.073464,3.59552,0,0,15,2,26.1,0,0,0,2.988894688880724
1.142128,2.393872,1,0,2,3,15.4,0,0,0,2.657931590812515
0.3876075,0.9823265,0,0,7,1,16.7,0,0,1,2.7187175674665944
0.3876075,0.9823265,1,0,0,1,12.9,0,0,0,2.759593793940161
2.073464,4.4213445,0,1,18,3,33.9,0,1,0,3.241395152747207
1.8645,0.9823265,0,1,4,1,13.3,0,0,0,2.48383059850252
2.073464,2.07792,0,0,10,3,33.9,0,0,0,2.956720021331736
0.3876075,0.9823265,0,1,14,1,17.2,0,0,0,2.657931590812515
0.3876075,2.24028,0,1,48,2,33.9,0,1,0,3.153166054214132
0.3876075,0.9823265,0,1,6,1,11.3,0,0,1,2.08213820289468
0.3876075,0.9823265,1,0,6,2,22.9,0,1,0,2.657931590812515
2.073464,4.0664,1,0,2,2,13.4,0,1,0,2.48383059850252
1.280124,1.635876,0,0,32,2,13.6,0,0,0,2.5282575874854296
1.31376,3.83824,0,0,19,4,32.6,0,0,0,2.9219351260234374
0.551263,1.187737,0,0,6,2,17.6,0,1,0,2.704246861378462
1.848,2.002,0,1,33,3,23.1,0,0,0,2.673883628868984
1.356608,4.4213445,0,0,26,3,22.8,0,0,0,2.759593793940161
0.3876075,0.9823265,0,1,3,2,15.6,0,0,0,2.5689952186268696
0.3876075,0.9823265,0,0,1,2,11.3,0,0,0,2.48383059850252
0.434928,0.9823265,0,1,53,1,16.4,0,0,1,2.506543444863037
0.91692,2.32308,1,1,4,2,16.1,1,0,0,2.46003030879136
0.3876075,1.013724,0,1,22,3,11.3,0,1,0,2.0298559693409404
1.997375,0.9823265,0,0,18,3,14.6,0,0,0,2.5689952186268696
0.3876075,0.9823265,0,1,49,2,33.9,0,1,0,3.3586313119258304
2.073464,3.388878,1,0,14,1,11.8,0,0,0,2.9034356629117
0.465102,0.9823265,0,1,6,2,11.3,0,1,0,2.5689952186268696
0.3876075,0.9823265,1,1,4,2,11.3,0,0,1,2.673883628868984
2.073464,2.83648,0,1,12,4,23.0,0,0,0,2.7463679525813456
2.073464,3.08946,0,1,10,3,29.4,0,0,0,3.0041125352652767
0.47508,1.74492,0,0,1,2,11.3,0,0,0,2.351708521806686
2.073464,4.4213445,1,1,23,2,33.9,0,1,0,3.767770694606738
0.522975,0.9823265,1,1,1,1,11.3,1,0,0,2.173867546507328
2.073464,2.736973,1,0,5,1,31.9,1,0,0,2.8938831177615123
0.609957,2.957043,0,1,17,2,20.1,0,0,0,2.759593793940161
0.459232,1.348768,0,0,3,4,11.3,0,0,0,2.2145185330389654
2.073464,3.6113,0,0,19,5,32.2,0,0,0,3.0115206977931366
2.073464,4.4213445,0,1,23,3,33.9,0,0,0,3.589309366753445
0.66402,2.39598,0,1,36,4,11.3,0,0,0,2.173867546507328
0.3876075,0.9823265,0,0,13,1,20.2,0,0,0,2.93089755856381
0.4784,0.9823265,0,0,3,2,31.8,1,0,0,2.820505816466207
2.073464,3.749004,0,0,41,1,27.1,1,0,0,2.9810758698845845
0.524475,0.9823265,1,0,7,1,15.5,0,0,0,2.704246861378462
2.073464,4.4213445,0,1,47,1,33.9,1,0,0,3.609380767881466
1.722996,2.039004,1,1,2,4,11.3,0,0,0,2.287575489231605
2.04867,4.4213445,0,1,17,2,33.9,0,0,0,3.3200738081569137
0.39732,0.9823265,0,1,18,3,11.3,0,0,0,1.9080988606101053
1.435336,1.452664,1,1,19,1,17.3,0,0,0,2.7187175674665944
1.18104,1.47896,0,0,21,2,11.3,0,0,0,1.9080988606101053
0.572544,0.9823265,0,1,10,3,27.6,0,0,1,3.039911869358181
0.5075,1.2425,1,0,1,1,14.3,0,0,0,2.48383059850252
0.722304,4.4213445,0,0,12,1,19.4,0,1,0,2.797115291190978
2.073464,4.4213445,0,1,38,3,23.1,0,1,0,2.9219351260234374
1.016064,1.671936,1,0,1,2,12.2,1,0,0,2.549051568126432
0.3876075,1.093032,0,1,34,5,17.3,1,0,0,2.7187175674665944
0.3876075,0.9823265,1,1,9,2,28.2,1,0,0,2.8534502238266977
2.073464,1.146312,0,1,31,3,33.2,0,0,1,2.9396780889085123
2.073464,2.6028,0,1,23,3,21.0,0,0,0,2.7463679525813456
1.18272,3.04128,0,1,28,3,33.9,0,0,0,3.313243636299805
1.25664,4.4213445,0,1,5,1,33.9,1,0,0,2.956720021331736
0.3876075,0.9823265,0,1,10,2,26.1,1,0,0,2.956720021331736
2.073464,4.4213445,0,1,40,2,33.9,0,0,0,3.6567889775869897
0.64296,0.9823265,1,1,1,1,11.3,0,0,0,2.287575489231605
