yrsempl,creddebt,othdebt,default,jobsat,homeown,address,cars,carvalue,2,3,4,5
3.0,0.3876075,0.9823265,0,3,1,47,6,11.3,0,0,0,1
15.0,1.7632,1.9488,0,5,1,44,2,13.2,0,1,0,0
2.0,1.424016,2.751984,0,4,0,5,4,33.9,0,0,0,1
14.0,2.073464,2.899853,0,4,0,13,2,33.2,1,0,0,0
2.0,0.899844,1.344156,0,1,1,3,1,11.3,0,0,1,0
7.0,1.504458,4.4213445,0,3,0,24,3,18.1,0,1,0,0
2.0,0.936936,1.247064,1,2,0,0,6,11.3,1,0,0,0
2.0,1.03334,1.38666,1,5,0,1,3,11.3,0,0,0,0
13.0,0.3876075,0.9823265,0,3,1,42,2,11.3,0,0,0,1
14.0,1.7901,0.9823265,0,4,1,7,1,15.6,0,0,0,0
15.0,0.3876075,0.9823265,0,5,0,9,1,11.3,0,0,0,0
15.0,0.3876075,2.383836,0,4,1,27,3,31.3,0,0,0,0
15.0,0.3876075,1.74616,0,4,1,16,2,11.3,0,0,1,0
2.0,1.4529,2.8971,1,1,1,2,3,12.8,0,0,1,0
5.0,1.170092,3.295908,1,3,0,8,4,30.2,0,1,0,0
8.0,0.819168,1.112832,0,5,1,16,3,26.7,0,1,0,0
5.0,2.073464,4.4213445,1,3,0,6,3,21.5,1,0,0,0
6.0,0.3876075,1.481656,0,3,0,22,5,33.9,0,0,0,1
15.0,2.073464,4.4213445,0,5,1,23,4,33.9,1,0,0,0
2.0,0.800124,0.993876,1,4,1,1,2,11.3,0,0,1,0
9.0,0.794742,0.999258,0,2,1,36,2,11.3,1,0,0,0
4.0,1.289904,2.406096,0,3,0,5,3,28.6,0,0,1,0
15.0,0.3876075,0.9823265,0,4,1,43,4,11.3,1,0,0,0
13.0,2.073464,4.4213445,0,2,1,29,3,28.6,1,0,0,0
2.0,0.3876075,2.72244,0,2,1,1,2,11.3,0,1,0,0
10.0,2.073464,4.4213445,0,1,1,22,3,33.9,0,0,1,0
2.0,1.01574,2.06226,1,3,0,8,3,20.3,0,0,1,0
15.0,0.3876075,1.127322,0,4,1,31,3,11.3,0,0,0,0
15.0,2.073464,4.4213445,0,5,1,27,2,33.9,1,0,0,0
12.0,2.073464,2.94011,0,5,1,16,2,33.9,1,0,0,0
15.0,0.41584,4.4213445,0,2,0,17,1,33.9,1,0,0,0
2.0,0.5858,0.9823265,0,1,1,22,2,12.2,1,0,0,0
7.0,0.448448,1.839552,0,4,1,12,2,27.8,0,0,0,1
15.0,1.9296,4.4213445,0,5,1,30,2,33.9,0,1,0,0
14.0,2.073464,4.4213445,0,2,1,28,2,33.9,0,0,0,0
2.0,0.633795,0.9823265,0,5,1,26,2,23.3,0,0,1,0
15.0,2.073464,4.4213445,0,5,1,31,1,33.9,0,0,1,0
15.0,2.073464,4.4213445,0,5,1,42,4,33.9,0,0,0,0
2.0,0.3876075,0.9823265,1,4,0,0,3,11.3,1,0,0,0
9.0,0.3876075,0.9823265,0,4,0,30,2,13.5,0,0,0,0
15.0,2.073464,4.4213445,1,3,1,16,2,33.9,0,0,1,0
6.0,2.073464,2.85532,0,1,1,23,2,16.1,0,1,0,0
2.0,0.3876075,2.437908,0,4,1,26,1,12.1,1,0,0,0
6.0,0.71232,1.97568,0,4,1,5,1,29.1,0,0,1,0
10.0,2.073464,4.4213445,0,4,1,14,3,33.9,0,0,1,0
7.0,1.56408,2.99592,0,4,1,8,1,15.3,1,0,0,0
15.0,2.073464,4.4213445,1,3,0,14,2,33.9,0,1,0,0
8.0,2.0636,4.4213445,0,1,1,30,3,31.0,0,0,1,0
15.0,2.073464,4.4213445,1,5,0,9,2,33.9,1,0,0,0
15.0,0.3876075,4.4213445,0,4,1,24,3,27.8,0,0,1,0
15.0,2.073464,2.169648,0,4,1,9,3,33.9,0,0,1,0
4.0,0.3876075,0.9823265,0,2,1,10,2,13.4,1,0,0,0
9.0,0.3876075,2.0241,1,1,0,12,2,11.3,0,0,1,0
15.0,0.3876075,0.9823265,0,3,1,45,2,11.3,0,0,0,0
4.0,2.073464,4.118877,0,3,1,10,2,31.6,0,0,1,0
2.0,0.3876075,0.9823265,0,2,1,11,2,23.6,0,0,0,1
5.0,1.725504,4.4213445,0,2,0,22,2,16.3,1,0,0,0
12.0,0.3876075,0.9823265,0,5,0,31,5,16.2,1,0,0,0
3.0,0.5264,0.9823265,0,2,1,3,2,12.9,0,1,0,0
8.0,1.443,1.557,0,3,0,20,3,15.2,1,0,0,0
4.0,2.073464,4.4213445,1,1,1,5,2,16.1,0,1,0,0
6.0,0.3876075,1.077804,0,3,1,17,1,23.1,0,0,1,0
7.0,0.3876075,0.9823265,0,3,0,5,2,11.3,0,1,0,0
2.0,1.047816,1.220184,0,2,1,7,5,14.1,0,0,1,0
15.0,0.3876075,0.9823265,0,5,1,51,3,11.3,1,0,0,0
15.0,0.392788,4.4213445,0,5,0,12,2,33.9,0,0,0,0
8.0,0.532504,1.539496,0,1,1,10,3,23.1,0,0,1,0
15.0,0.3876075,1.07551,0,5,0,2,2,11.3,0,0,0,1
3.0,2.073464,4.4213445,1,3,1,14,1,33.9,0,0,1,0
5.0,2.00376,1.95624,0,2,1,9,2,14.5,0,1,0,0
10.0,0.895607,1.685393,0,3,1,38,4,33.9,0,0,1,0
8.0,2.073464,4.4213445,1,3,1,18,1,33.9,0,0,0,1
13.0,1.068712,4.4213445,0,4,1,31,2,33.9,1,0,0,0
15.0,1.376352,4.287648,0,4,1,22,2,33.9,0,0,1,0
2.0,0.698516,1.220484,0,1,1,0,3,11.3,0,0,0,0
15.0,1.608768,2.495232,0,4,1,8,1,33.9,0,1,0,0
2.0,0.3876075,1.77606,1,2,1,2,2,11.3,0,0,0,0
11.0,2.073464,1.381518,0,5,0,12,2,29.1,1,0,0,0
5.0,0.3876075,0.9823265,0,2,1,23,2,33.9,0,0,1,0
2.0,2.073464,4.4213445,1,1,0,12,2,27.9,0,0,1,0
2.0,0.624138,2.333862,1,1,1,2,2,11.3,0,1,0,0
11.0,0.3876075,0.9823265,0,5,1,49,4,16.9,0,1,0,0
4.0,0.835135,2.909865,1,5,1,2,2,17.3,1,0,0,0
5.0,0.3876075,0.9823265,0,3,1,13,6,11.3,0,0,1,0
15.0,2.073464,4.4213445,0,1,1,24,1,33.9,0,0,0,0
14.0,2.073464,4.4213445,0,2,1,18,3,33.9,0,0,0,1
2.0,0.629532,4.4213445,0,1,1,30,1,12.1,0,0,0,0
2.0,0.8514,1.9866,1,4,0,10,3,16.1,0,1,0,0
13.0,0.52192,1.71808,0,2,1,11,3,24.6,0,0,0,0
15.0,0.591192,4.100808,0,2,1,34,2,33.9,0,1,0,0
10.0,0.3876075,0.9823265,0,4,1,26,4,11.3,1,0,0,0
2.0,1.657536,4.038464,0,2,1,23,1,18.9,0,1,0,0
2.0,0.73152,1.18848,1,1,0,0,2,11.3,0,0,0,0
11.0,2.073464,4.4213445,0,4,1,15,3,33.9,0,0,0,1
7.0,1.014992,4.4213445,0,5,1,14,2,33.9,1,0,0,0
12.0,2.073464,4.4213445,0,4,1,7,2,33.9,0,0,1,0
10.0,2.073464,4.4213445,0,3,0,20,3,33.9,0,0,0,1
15.0,0.3876075,1.197952,0,3,0,9,4,14.7,0,1,0,0
9.0,0.936684,2.249316,0,2,0,27,2,33.7,0,0,0,0
3.0,1.6031,1.8819,0,5,0,23,2,31.0,1,0,0,0
2.0,0.447,2.553,0,2,0,14,3,19.8,1,0,0,0
2.0,2.073464,3.087035,0,1,1,3,3,13.8,0,0,1,0
4.0,0.860664,4.4213445,1,1,0,5,2,18.8,0,0,0,0
10.0,0.3876075,2.367904,0,1,1,19,2,33.9,0,0,1,0
15.0,1.14168,4.4213445,0,5,1,20,5,33.9,0,0,1,0
5.0,0.693,1.507,0,3,0,4,4,11.3,1,0,0,0
5.0,1.165824,0.9823265,0,4,1,24,3,11.3,0,0,1,0
2.0,0.93024,3.96576,0,1,1,8,1,12.8,1,0,0,0
9.0,1.065141,2.273859,0,4,0,40,2,15.4,1,0,0,0
2.0,1.024335,0.9823265,1,1,0,0,1,11.3,1,0,0,0
3.0,1.71584,2.76416,0,3,0,21,3,16.8,0,0,1,0
4.0,2.073464,3.663072,0,3,0,28,3,17.5,0,0,0,1
8.0,0.56848,1.19152,0,3,1,38,2,11.3,0,0,1,0
2.0,0.3876075,0.9823265,0,3,0,0,2,11.3,1,0,0,0
3.0,1.227996,1.544004,0,3,1,19,2,11.3,0,0,0,0
15.0,0.3876075,0.9823265,0,4,1,12,3,11.3,0,1,0,0
8.0,2.073464,4.4213445,1,5,1,11,5,33.9,0,1,0,0
2.0,2.073464,1.9527,1,2,1,1,2,11.3,0,1,0,0
2.0,0.778752,1.093248,0,1,0,7,3,14.3,1,0,0,0
8.0,0.3876075,1.765008,0,3,0,14,3,15.5,0,0,1,0
15.0,2.073464,2.427516,0,4,1,28,6,26.4,0,1,0,0
2.0,2.073464,2.911902,1,1,1,6,3,24.0,0,0,0,1
4.0,2.073464,2.409645,0,2,0,33,2,22.4,0,0,1,0
2.0,0.3876075,0.9823265,1,1,1,1,5,11.3,0,1,0,0
4.0,2.073464,2.21112,1,4,1,20,2,31.9,0,0,0,0
15.0,0.3876075,0.9823265,0,1,0,43,1,11.3,1,0,0,0
11.0,0.3876075,1.06113,0,1,1,13,2,19.6,1,0,0,0
2.0,0.74664,1.44936,1,1,1,0,4,11.3,1,0,0,0
11.0,0.3876075,0.9823265,0,3,1,20,2,20.9,0,1,0,0
3.0,0.575586,0.9823265,0,3,1,8,3,11.3,1,0,0,0
15.0,2.073464,4.4213445,0,5,1,31,2,33.9,0,1,0,0
15.0,1.479555,3.371445,0,5,1,18,2,33.9,1,0,0,0
2.0,0.3876075,0.9823265,0,2,1,0,2,11.3,0,1,0,0
15.0,2.050624,3.677376,0,4,0,5,1,12.8,1,0,0,0
5.0,1.06981,3.86019,0,3,1,12,4,33.9,0,0,0,0
15.0,1.154979,2.814021,0,4,0,25,2,33.9,0,1,0,0
2.0,0.4234,1.6936,0,3,0,2,1,19.6,0,1,0,0
7.0,2.073464,4.4213445,1,2,1,8,1,19.2,0,0,1,0
12.0,0.3876075,2.848032,0,5,1,11,2,32.8,0,0,1,0
9.0,0.3876075,4.4213445,0,4,1,19,2,12.5,0,1,0,0
15.0,2.073464,3.87296,0,4,1,23,3,31.6,0,0,0,0
10.0,1.069704,1.918296,0,3,1,45,1,20.6,0,0,0,0
15.0,0.8844,0.9823265,0,3,1,5,2,11.8,1,0,0,0
15.0,1.831648,1.704352,0,5,1,18,2,23.9,1,0,0,0
2.0,0.63128,0.9823265,0,1,1,0,2,11.3,1,0,0,0
15.0,1.717695,4.4213445,0,5,0,20,1,33.9,1,0,0,0
15.0,2.073464,4.4213445,0,2,0,37,1,28.2,0,1,0,0
2.0,0.3876075,0.9823265,1,1,0,0,2,15.6,0,1,0,0
15.0,0.8118,2.4882,0,5,1,33,4,33.2,0,0,0,0
15.0,0.67881,0.9823265,0,4,0,40,1,11.3,1,0,0,0
9.0,0.3876075,0.9823265,0,4,1,21,2,12.1,0,1,0,0
8.0,1.337402,1.948598,0,2,1,26,1,14.9,0,0,0,0
8.0,0.97149,1.51951,0,4,0,17,1,31.1,1,0,0,0
15.0,0.733194,2.808806,0,3,0,8,1,21.0,0,0,0,0
7.0,2.073464,4.4213445,1,2,1,23,1,33.9,0,1,0,0
15.0,0.686868,3.716132,0,5,1,28,4,33.9,1,0,0,0
4.0,0.80496,3.87504,0,3,1,12,3,11.3,0,0,0,0
15.0,1.927515,4.4213445,0,3,1,32,2,31.1,0,0,0,0
3.0,0.3876075,0.9823265,1,5,0,3,2,11.3,1,0,0,0
15.0,2.073464,4.4213445,0,5,1,32,2,33.9,0,0,1,0
2.0,0.837612,1.070388,1,2,0,0,4,11.6,0,0,0,0
15.0,0.69768,0.9823265,0,2,0,35,3,33.9,0,1,0,0
2.0,0.3876075,1.294368,1,1,1,0,4,11.3,1,0,0,0
12.0,1.454544,4.4213445,0,3,0,13,2,33.9,1,0,0,0
8.0,1.58208,0.9823265,0,4,1,10,3,21.2,1,0,0,0
2.0,0.3876075,1.40049,1,1,0,0,2,11.3,1,0,0,0
15.0,0.3876075,1.679958,0,2,0,4,3,11.3,0,0,0,0
10.0,2.073464,4.366885,0,4,1,13,1,33.9,0,0,1,0
7.0,0.3876075,0.9823265,0,2,1,33,1,13.8,0,0,0,0
10.0,0.953568,2.830432,0,5,0,17,2,15.7,1,0,0,0
2.0,0.3876075,0.9823265,0,1,1,2,2,14.7,0,0,0,1
8.0,0.3876075,0.9823265,0,2,1,35,1,13.4,0,0,1,0
6.0,1.836544,2.515456,0,2,1,17,2,33.9,0,1,0,0
11.0,0.3876075,0.9823265,0,5,0,17,2,33.9,0,0,1,0
6.0,2.073464,4.4213445,1,4,1,8,2,33.9,1,0,0,0
15.0,1.314576,4.4213445,0,5,1,39,3,33.9,0,0,0,0
12.0,0.720792,3.113208,0,3,1,23,1,29.7,0,0,0,0
15.0,2.073464,4.4213445,0,4,1,40,1,33.9,0,1,0,0
6.0,0.61132,1.85368,0,2,1,17,2,19.1,1,0,0,0
15.0,0.3876075,0.9823265,0,4,0,11,1,11.3,0,0,0,0
15.0,1.922816,1.789184,0,3,0,31,1,13.0,0,0,0,0
2.0,0.49491,0.9823265,0,1,1,1,2,11.3,1,0,0,0
5.0,1.3728,4.4213445,1,2,1,4,1,33.9,1,0,0,0
15.0,0.3876075,0.9823265,0,5,1,45,3,11.3,0,1,0,0
4.0,0.3876075,1.270857,0,1,1,14,1,11.3,0,0,0,0
8.0,1.536536,2.755464,0,3,0,21,2,15.5,0,0,0,0
15.0,1.689408,2.342592,0,3,1,10,1,33.9,0,0,1,0
15.0,0.709632,2.458368,0,4,0,16,2,15.3,0,0,1,0
2.0,0.3876075,0.9823265,0,2,0,0,1,11.3,1,0,0,0
5.0,2.073464,2.501856,0,4,0,18,1,12.4,0,0,0,1
2.0,0.3876075,0.9823265,0,2,1,32,2,11.4,0,0,1,0
4.0,0.3876075,4.4213445,0,3,1,4,1,21.5,1,0,0,0
5.0,0.8393,1.5587,0,3,0,7,3,11.5,1,0,0,0
2.0,0.788655,2.256345,0,2,1,12,3,18.5,0,0,0,1
2.0,0.891917,2.719083,1,5,1,9,2,11.3,0,0,0,0
11.0,0.487475,2.657525,0,3,1,17,4,14.3,0,0,0,0
4.0,1.765382,2.892618,0,1,0,5,2,20.6,1,0,0,0
2.0,1.220142,1.837858,0,2,1,5,3,11.3,0,0,1,0
2.0,0.51798,1.42202,0,5,1,5,3,33.9,0,0,1,0
15.0,0.842112,4.4213445,0,4,1,13,3,17.5,0,0,0,0
2.0,0.838656,2.489344,0,4,1,9,3,33.9,0,1,0,0
9.0,2.073464,4.4213445,0,4,0,9,2,33.9,0,0,1,0
6.0,0.671,2.379,0,4,1,32,2,21.5,0,0,0,1
15.0,2.073464,2.2932,0,5,1,46,2,33.9,1,0,0,0
4.0,2.048466,4.293534,0,2,1,8,2,19.2,1,0,0,0
8.0,0.690642,4.4213445,0,3,1,11,5,26.3,1,0,0,0
6.0,0.3876075,0.9823265,0,5,0,13,2,22.1,0,0,1,0
13.0,2.073464,3.346798,0,4,1,14,2,33.9,0,0,0,1
15.0,0.658368,0.9823265,0,5,1,30,4,14.3,0,0,0,0
2.0,0.3876075,1.0611,0,1,0,0,2,11.3,0,0,0,0
11.0,0.3876075,0.9823265,0,2,1,19,3,14.5,0,1,0,0
5.0,0.697566,3.311434,1,1,1,9,2,11.3,0,1,0,0
5.0,0.3876075,3.585696,0,5,1,15,4,18.5,0,0,0,0
15.0,2.073464,4.4213445,0,5,1,31,2,33.9,0,0,1,0
2.0,0.3876075,1.439904,0,3,1,5,2,11.3,0,1,0,0
2.0,0.3876075,1.3728,1,1,0,2,3,11.3,0,0,1,0
2.0,1.111808,1.640192,0,2,1,3,2,11.4,1,0,0,0
3.0,2.073464,4.4213445,0,3,0,40,3,18.5,0,1,0,0
15.0,2.073464,4.4213445,0,4,1,26,2,33.9,0,0,0,0
2.0,0.93969,3.83031,1,1,0,1,3,11.3,0,0,0,0
15.0,2.073464,2.103464,0,5,1,18,2,15.4,1,0,0,0
15.0,0.3876075,0.9823265,0,3,1,26,4,11.3,0,0,1,0
11.0,2.073464,4.4213445,0,3,1,23,2,18.6,0,0,1,0
2.0,0.826848,3.001152,0,4,1,14,2,14.9,0,0,0,1
15.0,0.715407,0.9823265,0,4,0,13,3,11.3,0,0,0,0
4.0,0.3876075,0.9823265,0,3,1,5,4,11.4,1,0,0,0
12.0,1.183852,1.628148,0,4,1,9,1,33.9,0,1,0,0
11.0,0.682407,1.330593,0,3,0,14,4,11.3,0,0,0,0
15.0,2.073464,4.4213445,0,5,1,17,2,33.9,1,0,0,0
15.0,0.754272,3.133728,0,5,1,12,1,21.9,0,0,0,0
2.0,1.260138,2.765862,1,1,1,2,2,30.0,0,0,1,0
5.0,0.532224,1.259776,0,5,1,19,3,33.9,0,0,1,0
15.0,2.073464,4.4213445,1,4,1,18,2,33.9,0,0,0,0
12.0,2.073464,1.603584,0,1,1,25,4,30.6,1,0,0,0
2.0,0.796928,2.019072,1,3,1,2,1,14.6,1,0,0,0
15.0,1.14608,4.4213445,0,5,1,25,1,18.4,0,0,0,0
4.0,1.410864,2.957136,0,3,1,6,4,33.9,0,0,1,0
4.0,2.065496,1.298504,1,5,0,3,2,18.0,1,0,0,0
4.0,0.3876075,3.7827,0,3,1,30,2,25.4,0,1,0,0
2.0,0.882,2.268,1,1,0,1,3,18.5,0,1,0,0
2.0,2.073464,4.4213445,1,2,1,2,3,33.9,0,0,1,0
9.0,2.073464,4.4213445,0,5,1,7,2,33.9,0,1,0,0
15.0,0.3876075,1.866051,0,5,1,29,1,33.9,1,0,0,0
5.0,0.3876075,2.928,0,4,1,7,3,15.1,0,0,0,0
12.0,0.471835,1.663165,0,3,1,26,1,19.2,0,0,0,0
7.0,0.790125,2.434875,0,2,1,10,3,17.5,0,0,1,0
2.0,0.526656,1.969344,0,1,1,2,2,33.9,0,1,0,0
8.0,0.3876075,0.9823265,0,4,1,18,2,19.6,0,0,0,0
7.0,2.073464,4.4213445,1,3,1,14,4,18.0,0,1,0,0
2.0,0.396288,1.139712,0,4,1,7,2,11.3,0,1,0,0
15.0,1.3596,3.7904,0,5,1,19,4,33.9,1,0,0,0
2.0,0.3876075,0.9823265,0,1,0,12,4,15.4,0,0,0,0
15.0,1.45125,4.4213445,0,4,1,41,2,33.9,0,1,0,0
3.0,0.3876075,0.9823265,0,5,0,7,1,17.2,1,0,0,0
15.0,1.545572,4.4213445,0,5,1,20,2,33.9,1,0,0,0
2.0,0.491904,2.196096,1,1,1,2,2,11.3,0,0,0,0
4.0,0.3876075,0.9823265,0,1,1,4,3,11.3,1,0,0,0
15.0,0.3876075,0.9823265,0,3,0,18,3,11.3,0,0,1,0
15.0,0.3876075,0.9823265,0,3,0,11,4,11.3,0,1,0,0
10.0,0.3876075,1.366936,0,5,1,15,3,18.6,0,0,0,1
11.0,0.75816,2.48184,0,2,1,42,4,21.6,1,0,0,0
7.0,2.073464,2.482108,0,4,0,10,3,13.5,0,1,0,0
6.0,0.3876075,1.219584,1,5,1,5,4,11.3,1,0,0,0
2.0,0.3876075,0.9823265,0,1,1,5,2,11.9,1,0,0,0
2.0,0.3876075,0.9823265,1,1,1,1,2,21.0,0,0,1,0
14.0,0.3876075,0.9823265,0,3,0,22,3,11.3,0,0,0,0
5.0,1.34385,1.29115,0,5,0,16,1,14.3,0,0,1,0
2.0,0.809676,4.4213445,0,1,1,18,2,18.3,1,0,0,0
2.0,2.073464,3.130875,1,1,0,6,1,27.5,0,0,0,1
3.0,0.994308,2.729692,1,1,1,6,1,18.6,0,0,0,1
2.0,1.386432,2.789568,1,1,0,4,1,11.6,0,0,1,0
6.0,2.073464,4.4213445,1,2,0,5,2,13.3,0,0,0,0
12.0,1.482888,2.125112,0,3,0,7,3,27.4,0,0,0,0
11.0,0.72675,2.18025,0,2,0,32,3,25.7,0,0,1,0
15.0,0.3876075,0.9823265,0,2,1,31,2,11.3,0,0,0,1
2.0,1.945944,4.291056,0,3,1,9,1,26.4,1,0,0,0
2.0,1.04247,1.53153,1,3,1,1,5,11.3,0,1,0,0
2.0,0.3876075,0.9823265,0,3,0,2,3,11.6,0,1,0,0
2.0,1.22715,2.82285,1,1,1,2,2,11.3,0,1,0,0
15.0,0.988785,3.610215,0,4,1,26,1,33.9,0,0,0,0
6.0,1.264375,3.110625,1,2,0,6,1,11.3,1,0,0,0
7.0,2.073464,4.4213445,0,2,1,8,1,33.9,1,0,0,0
5.0,2.073464,4.4213445,0,1,1,19,1,33.9,0,1,0,0
3.0,1.137045,3.321955,0,3,0,7,1,21.2,0,0,0,0
9.0,2.073464,4.4213445,0,2,1,18,1,22.7,0,1,0,0
3.0,1.15752,1.02648,0,2,1,24,1,27.9,1,0,0,0
2.0,0.698213,4.4213445,1,1,0,2,3,16.3,0,0,0,0
6.0,2.073464,3.66282,0,3,1,32,4,33.9,0,0,1,0
15.0,0.50688,1.41312,0,3,1,34,2,33.9,0,0,0,0
15.0,1.129567,3.557433,0,5,1,23,2,23.2,1,0,0,0
2.0,0.807192,3.188808,0,2,1,19,1,19.7,0,1,0,0
15.0,1.069929,4.4213445,0,1,1,33,2,33.9,0,1,0,0
14.0,2.073464,3.59552,0,1,0,15,2,26.1,0,0,0,0
2.0,1.142128,2.393872,1,2,0,2,3,15.4,0,0,0,0
15.0,0.3876075,0.9823265,0,3,0,7,1,16.7,0,0,0,1
2.0,0.3876075,0.9823265,1,1,0,0,1,12.9,1,0,0,0
14.0,2.073464,4.4213445,0,2,1,18,3,33.9,0,0,1,0
3.0,1.8645,0.9823265,0,1,1,4,1,13.3,0,0,0,0
4.0,2.073464,2.07792,0,3,0,10,3,33.9,0,0,0,0
7.0,0.3876075,0.9823265,0,5,1,14,1,17.2,0,0,0,0
15.0,0.3876075,2.24028,0,3,1,48,2,33.9,0,0,1,0
15.0,0.3876075,0.9823265,0,5,1,6,1,11.3,0,0,0,1
2.0,0.3876075,0.9823265,1,1,0,6,2,22.9,0,0,1,0
2.0,2.073464,4.0664,1,3,0,2,2,13.4,0,0,1,0
4.0,1.280124,1.635876,0,4,0,32,2,13.6,0,0,0,0
11.0,1.31376,3.83824,0,4,0,19,4,32.6,1,0,0,0
2.0,0.551263,1.187737,0,1,0,6,2,17.6,0,0,1,0
13.0,1.848,2.002,0,4,1,33,3,23.1,0,0,0,0
11.0,1.356608,4.4213445,0,2,0,26,3,22.8,1,0,0,0
4.0,0.3876075,0.9823265,0,2,1,3,2,15.6,1,0,0,0
2.0,0.3876075,0.9823265,0,2,0,1,2,11.3,1,0,0,0
12.0,0.434928,0.9823265,0,5,1,53,1,16.4,0,0,0,1
2.0,0.91692,2.32308,1,2,1,4,2,16.1,0,1,0,0
15.0,0.3876075,1.013724,0,3,1,22,3,11.3,0,0,1,0
2.0,1.997375,0.9823265,0,1,0,18,3,14.6,1,0,0,0
15.0,0.3876075,0.9823265,0,4,1,49,2,33.9,0,0,1,0
13.0,2.073464,3.388878,1,5,0,14,1,11.8,1,0,0,0
2.0,0.465102,0.9823265,0,1,1,6,2,11.3,0,0,1,0
2.0,0.3876075,0.9823265,1,1,1,4,2,11.3,0,0,0,1
15.0,2.073464,2.83648,0,3,1,12,4,23.0,1,0,0,0
15.0,2.073464,3.08946,0,3,1,10,3,29.4,0,0,0,0
2.0,0.47508,1.74492,0,3,0,1,2,11.3,1,0,0,0
8.0,2.073464,4.4213445,1,1,1,23,2,33.9,0,0,1,0
2.0,0.522975,0.9823265,1,2,1,1,1,11.3,0,1,0,0
2.0,2.073464,2.736973,1,2,0,5,1,31.9,0,1,0,0
8.0,0.609957,2.957043,0,3,1,17,2,20.1,1,0,0,0
5.0,0.459232,1.348768,0,3,0,3,4,11.3,0,0,0,0
15.0,2.073464,3.6113,0,2,0,19,5,32.2,1,0,0,0
15.0,2.073464,4.4213445,0,5,1,23,3,33.9,1,0,0,0
15.0,0.66402,2.39598,0,5,1,36,4,11.3,1,0,0,0
15.0,0.3876075,0.9823265,0,3,0,13,1,20.2,0,0,0,0
2.0,0.4784,0.9823265,0,5,0,3,2,31.8,0,1,0,0
13.0,2.073464,3.749004,0,4,0,41,1,27.1,0,1,0,0
7.0,0.524475,0.9823265,1,2,0,7,1,15.5,0,0,0,0
15.0,2.073464,4.4213445,0,4,1,47,1,33.9,0,1,0,0
2.0,1.722996,2.039004,1,4,1,2,4,11.3,1,0,0,0
15.0,2.04867,4.4213445,0,3,1,17,2,33.9,1,0,0,0
8.0,0.39732,0.9823265,0,3,1,18,3,11.3,1,0,0,0
2.0,1.435336,1.452664,1,1,1,19,1,17.3,1,0,0,0
9.0,1.18104,1.47896,0,3,0,21,2,11.3,1,0,0,0
2.0,0.572544,0.9823265,0,1,1,10,3,27.6,0,0,0,1
2.0,0.5075,1.2425,1,1,0,1,1,14.3,1,0,0,0
2.0,0.722304,4.4213445,0,2,0,12,1,19.4,0,0,1,0
15.0,2.073464,4.4213445,0,5,1,38,3,23.1,0,0,1,0
2.0,1.016064,1.671936,1,2,0,1,2,12.2,0,1,0,0
15.0,0.3876075,1.093032,0,5,1,34,5,17.3,0,1,0,0
2.0,0.3876075,0.9823265,1,3,1,9,2,28.2,0,1,0,0
10.0,2.073464,1.146312,0,4,1,31,3,33.2,0,0,0,1
12.0,2.073464,2.6028,0,3,1,23,3,21.0,0,0,0,0
11.0,1.18272,3.04128,0,2,1,28,3,33.9,1,0,0,0
15.0,1.25664,4.4213445,0,5,1,5,1,33.9,0,1,0,0
2.0,0.3876075,0.9823265,0,3,1,10,2,26.1,0,1,0,0
15.0,2.073464,4.4213445,0,4,1,40,2,33.9,1,0,0,0
2.0,0.64296,0.9823265,1,1,1,1,1,11.3,0,0,0,0
10.0,0.436696,1.539304,0,3,1,11,2,33.9,0,1,0,0
15.0,1.883622,4.4213445,0,5,0,29,1,33.9,0,0,0,0
8.0,0.3876075,0.9823265,0,2,0,20,2,19.7,1,0,0,0
11.0,2.073464,1.686073,1,3,0,9,2,22.8,0,1,0,0
11.0,2.073464,3.55117,1,4,1,41,2,33.9,0,0,1,0
15.0,0.563958,1.374042,0,2,0,13,1,21.7,0,0,0,0
5.0,2.073464,4.4213445,0,3,1,19,3,33.9,0,0,0,1
5.0,0.3876075,4.4213445,0,4,0,25,2,24.1,1,0,0,0
5.0,1.569414,3.644586,0,2,0,13,3,24.3,0,0,1,0
15.0,2.073464,4.4213445,0,4,1,35,3,33.9,0,0,0,0
11.0,0.3876075,0.9823265,0,3,1,14,4,15.2,1,0,0,0
15.0,2.073464,4.4213445,0,4,0,15,3,33.9,0,1,0,0
15.0,2.073464,4.4213445,0,5,1,29,2,19.6,0,1,0,0
15.0,0.5922,1.2078,0,4,0,12,1,11.3,0,0,0,0
2.0,0.527725,1.997275,0,2,1,7,3,15.5,1,0,0,0
4.0,2.073464,3.220965,1,2,0,6,1,13.1,0,0,1,0
10.0,0.59073,3.48327,0,4,0,18,2,33.9,0,1,0,0
2.0,0.3876075,0.9823265,0,2,0,1,2,11.3,0,1,0,0
6.0,0.88536,1.97064,0,2,0,6,3,20.0,0,0,1,0
3.0,0.3876075,1.93488,0,2,0,1,3,11.3,1,0,0,0
10.0,0.3876075,0.9823265,0,5,1,27,1,22.2,0,1,0,0
15.0,0.398736,1.005264,0,2,1,32,1,11.3,1,0,0,0
15.0,0.79373,1.16127,0,4,0,16,1,11.4,0,0,1,0
15.0,2.073464,4.4213445,1,2,1,22,4,33.9,0,0,1,0
15.0,2.073464,4.4213445,0,5,0,32,3,33.9,1,0,0,0
2.0,1.1349,1.7751,1,5,1,11,3,11.5,0,0,1,0
